,index,Unnamed: 0,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Sentiment
4751,4751,4752,@SoStarMusic: Amazon worker dies #coronavirus Illinois marks fourth COVID-19-linked death Amazon worker #Coronaviru…,False,0.0,,2020-05-06 23:38:13,False,,1258179291646492673,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Elizabe18779064,17.0,True,False,,,Negative
4752,4752,4753,Blue Angels flying biggest reopened cities America! Talk “ride danger zone” #topgun… https://t.co/8XXJt9jRY8,False,0.0,,2020-05-06 23:38:12,True,,1258179286462353411,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",comedybanksy,0.0,False,False,,,Negative
4753,4753,4754,@Breaking24Seven: Report: White House looks lawsuits China #CoronavirusUSA https://t.co/HO3pWHTHxE,False,0.0,,2020-05-06 23:35:57,False,,1258178721695096840,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Trading0429,2.0,True,False,,,Negative
4754,4754,4755,"@kpnationalist19: Why worrying beaches hair salons, new #coronavirus deaths #nursinghomes? #Corona…",False,0.0,,2020-05-06 23:35:41,False,,1258178653109788672,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MissILmom,115.0,True,False,,,Positive
4755,4755,4756,#CoronavirusUSA #stimulusspending #modernmonetarytheory https://t.co/g0MrBWBsLA,False,0.0,,2020-05-06 23:35:26,False,,1258178591701053442,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rajiv_chaudhri,0.0,False,False,,,Negative
4756,4756,4757,"@MidwestPhoto: Without doubt, @wisgop gets mentioned national news, ALWAYS shameful. Way go, @JudgeBradleyWI.",False,0.0,,2020-05-06 23:35:01,False,,1258178484742094852,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CharlieC1B,4.0,True,False,,,Negative
4757,4757,4758,@SoStarMusic: Amazon worker dies #coronavirus Illinois marks fourth COVID-19-linked death Amazon worker #Coronaviru…,False,0.0,,2020-05-06 23:34:57,False,,1258178468304617472,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HumanRightsPath,17.0,True,False,,,Negative
4758,4758,4759,Report: White House looks lawsuits China #CoronavirusUSA https://t.co/HO3pWHTHxE,False,2.0,,2020-05-06 23:34:55,False,,1258178458808696833,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Breaking24Seven,2.0,False,False,,,Negative
4759,4759,4760,season Big Brother would home right now. #CoronavirusUSA #coronapocalypse #BigBrother,False,0.0,,2020-05-06 23:34:53,False,,1258178452198510594,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CiaranGrumley,0.0,False,False,,,Positive
4760,4760,4761,Thank nurses healthcare workers! Happy Nurses Day! #ThankYouNurses #NursesDay2020 #NursesDay… https://t.co/Xcoxr6Ij5k,False,2.0,,2020-05-06 23:33:47,True,,1258178175433138176,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DataUgly,0.0,False,False,,,Positive
4761,4761,4762,You right! She's ignorant shameful Americans trying convince others become https://t.co/qpYJINnYN9,False,0.0,,2020-05-06 23:33:15,True,,1258178042951802880,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ayoshaihi,0.0,False,False,,,Positive
4762,4762,4763,@SteveScully: LIVE 8pm @cspan @cspanradio @cspanwj @SylviaBurwell American University President #CoronavirusUSA Also Delega…,False,0.0,,2020-05-06 23:32:32,False,,1258177862676484097,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marydavie,2.0,True,False,,,Positive
4763,4763,4764,"100 infected, dead coronavirus sweeps Atlanta nursing home #COVID19 #CoronavirusUSA #geriatrics https://t.co/GojNlWkTVn",False,0.0,,2020-05-06 23:32:16,False,,1258177795492020224,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",markfreeman_us,0.0,False,False,,,Negative
4764,4764,4765,@SoStarMusic: Amazon worker dies #coronavirus Illinois marks fourth COVID-19-linked death Amazon worker #Coronaviru…,False,0.0,,2020-05-06 23:32:12,False,,1258177775619489792,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AamerInam,17.0,True,False,,,Negative
4765,4765,4766,glad Charlie Baker @MassGovernor #covid19ma #CoronavirusUSA,False,1.0,,2020-05-06 23:31:35,False,,1258177620992315392,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ManoPalanivelu,0.0,False,False,,,Positive
4766,4766,4767,"@kpnationalist19: Why worrying beaches hair salons, new #coronavirus deaths #nursinghomes? #Corona…",False,0.0,,2020-05-06 23:31:32,False,,1258177610670116871,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",robertekanesr2,115.0,True,False,,,Positive
4767,4767,4768,"The UK, Italy, Spain, France, Belgium Netherlands, Sweden,all universal health care &amp; deaths per million… https://t.co/MwQ2WtTP5x",False,2.0,,2020-05-06 23:31:12,True,,1258177523373887488,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",painwiseliving,2.0,False,False,,,Negative
4768,4768,4769,https://t.co/5ct9aQwnUY #COVID19 #Covid_19 #CoronavirusUSA #NYCoronavirus https://t.co/OeaTlq0cI2,False,1.0,,2020-05-06 23:30:50,False,,1258177431178969096,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CBDBIOCARE__,1.0,False,False,,,Negative
4769,4769,4770,"Statewide study Oregon track temperatures #COVID19 symptoms 100,000 participants real time… https://t.co/3t03F8BrLr",False,0.0,,2020-05-06 23:30:49,True,,1258177429866270721,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Slabodkin,0.0,False,False,,,Positive
4770,4770,4771,Amazon worker dies #coronavirus Illinois marks fourth COVID-19-linked death Amazon worker… https://t.co/5DP2etI8Tv,False,17.0,,2020-05-06 23:30:46,True,,1258177417912487943,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SoStarMusic,17.0,False,False,,,Negative
4771,4771,4772,What aren’t telling us??!!! #COVID19 #CoronavirusUSA https://t.co/hIq9kLbPA9,False,4.0,,2020-05-06 23:30:30,False,,1258177349843136520,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LadyLiberty411,3.0,False,False,,,Negative
4772,4772,4773,"@march4progress: ""I've never met him, know nothing him,"" President Trump said Rick Bright, filed whistleblower complain…",False,0.0,,2020-05-06 23:29:42,False,,1258177146759110656,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SandleDavid,3.0,True,False,,,Positive
4773,4773,4774,"Yes, #GrandmaKiller tell name works you? #CoronavirusUSA #DeathCult https://t.co/NxneaTVsxt",False,0.0,,2020-05-06 23:28:58,False,,1258176963119927298,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ayoshaihi,0.0,False,False,,,Negative
4774,4774,4775,Exactly! The country lost way! #CoronavirusUSA #CoronavirusOutbreak https://t.co/puLJOa6Stk,False,1.0,,2020-05-06 23:27:11,False,,1258176515398909956,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ayoshaihi,0.0,False,False,,,Positive
4775,4775,4776,"""Tyranny"" equal want people die need manicure."" #COVID19 #CoronavirusUSA #Covid_19",False,1.0,,2020-05-06 23:27:08,False,,1258176502652448770,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",spittingkitty,0.0,False,False,,,Negative
4776,4776,4777,"@etradelinepro: The #CoronavirusUSA still going on, still selling #Tradelines. Let know #tradeline question ha…",False,0.0,,2020-05-06 23:27:00,False,,1258176467067953152,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Qualtradelines,2.0,True,False,,,Negative
4777,4777,4778,"@dunnicutie: What think people Africa are, ANIMALS?!? All stupid people power want take advantage co…",False,0.0,,2020-05-06 23:25:09,False,,1258176004222312448,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",taeewalkerr_,1.0,True,False,,,Negative
4778,4778,4779,Reopening: What need know. https://t.co/RCAOB5jg2B #gatlinburg #COVID19 #CoronavirusUSA,False,1.0,,2020-05-06 23:24:32,False,,1258175847317540864,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bestmagicshow,1.0,False,False,,,Negative
4779,4779,4780,"Deaths per million Wuhan virus U.S. States, Districts, Territories 19:00 (EDT) May 6.… https://t.co/UtqMyIOE5K",False,0.0,,2020-05-06 23:24:02,True,,1258175721232457728,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tonosafu_jp,0.0,False,False,,,Negative
4780,4780,4781,"@Empath_Coach_RR: [[#joke.]] Especially #sensitive #empath, things may seem truly topsy-turvy #CoronavirusUSA, bu…",False,0.0,,2020-05-06 23:24:00,False,,1258175712340688896,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EdwardLGrant1,2.0,True,False,,,Negative
4781,4781,4782,#CoronavirusUSA #coronavirus #coronavirustexas https://t.co/ditWO0nr7u,False,0.0,,2020-05-06 23:23:56,False,,1258175695550844929,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SolaceSoulless,0.0,False,False,,,Negative
4782,4782,4783,"@march4progress: ""I've never met him, know nothing him,"" President Trump said Rick Bright, filed whistleblower complain…",False,0.0,,2020-05-06 23:23:49,False,,1258175666786373632,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",march4progress,3.0,True,False,,,Positive
4783,4783,4784,"@MidwestPhoto: Without doubt, @wisgop gets mentioned national news, ALWAYS shameful. Way go, @JudgeBradleyWI.",False,0.0,,2020-05-06 23:23:36,False,,1258175612075769857,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SpudLovr,4.0,True,False,,,Negative
4784,4784,4785,The #GrandmaKiller people alive well unfortunately #America. #CoronavirusUSA https://t.co/oyjyT2atY0,False,0.0,,2020-05-06 23:23:26,False,,1258175570745098240,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ayoshaihi,0.0,False,False,,,Negative
4785,4785,4786,LIVE 8pm @cspan @cspanradio @cspanwj @SylviaBurwell American University President #CoronavirusUSA Also DC… https://t.co/vjlF67Dmhr,False,4.0,,2020-05-06 23:22:26,True,,1258175321192497153,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SteveScully,2.0,False,False,,,Positive
4786,4786,4787,Watch You Tube decides take down. It's already taken several times already. People Need… https://t.co/ZfIVn7jmTc,False,0.0,,2020-05-06 23:22:20,True,,1258175294311104516,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ron_Christian55,0.0,False,False,,,Negative
4787,4787,4788,"@kpnationalist19: Why worrying beaches hair salons, new #coronavirus deaths #nursinghomes? #Corona…",False,0.0,,2020-05-06 23:21:49,False,,1258175163155218435,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JL9Sed,115.0,True,False,,,Positive
4788,4788,4789,"@AlamoOnTheRise: We've surpassed 1,244,300 confirmed #COVID19 cases United States. The death toll climbs 72,867. *Only",False,0.0,,2020-05-06 23:21:43,False,,1258175137511174145,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoriLaLondeMaze,9.0,True,False,,,Positive
4789,4789,4790,.@kaitlancollins @CNN @JoyceWhiteVance #TrumpWarOnHealthcare #ACA #Obamacare #PreExistingConditions #CoronavirusUSA… https://t.co/FLW7Ed6IAm,False,0.0,,2020-05-06 23:21:27,True,,1258175072373702656,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hernanaym,0.0,False,False,,,Negative
4790,4790,4791,Keep taking pills blood pressure goes control. take @Healthline via @citizenkrans… https://t.co/vCQpqbqr3o,False,4.0,,2020-05-06 23:20:18,True,,1258174782324998146,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheJagdish,0.0,False,False,,,Negative
4791,4791,4792,@NerdKeyz: Stay safe folks! #COVID19 #coronavirusuk #Corona #CoronavirusUSA https://t.co/QMFOZLkARC https://t.co/uEobktz764,False,0.0,,2020-05-06 23:19:58,False,,1258174699873411072,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BeatTheFirstMan,2.0,True,False,,,Positive
4792,4792,4793,"friend &amp; went walk dog, would believe amount people walking huge groups and… https://t.co/TKoZF4a4Jp",False,0.0,,2020-05-06 23:19:54,True,,1258174682160906242,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ToriLynne1121,0.0,False,False,,,Positive
4793,4793,4794,@freshbitchofbel: ð_x009f__x0099__x0084_I best vision president before. saw COVID thing long anyone else did. tremen,False,0.0,,2020-05-06 23:19:47,False,,1258174651236261890,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",excusemynews,1.0,True,False,,,Positive
4794,4794,4795,"@march4progress: ""I've never met him, know nothing him,"" President Trump said Rick Bright, filed whistleblower complain…",False,0.0,,2020-05-06 23:19:41,False,,1258174626087219209,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Karalyn2001,3.0,True,False,,,Positive
4795,4795,4796,@thehill Does @realDonaldTrump realize cutting source would done waited 70… https://t.co/27LUtfQJTv,False,0.0,thehill,2020-05-06 23:19:30,True,1.2581583478339663e+18,1258174581262749697,1917731.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SWP_USA,0.0,False,False,,,Negative
4796,4796,4797,American colonizers ones getting tied Venezuelans like this... Better let around https://t.co/Pd5iRYVnJB,False,1.0,,2020-05-06 23:18:58,True,,1258174445887291393,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CoronaKhanate,0.0,False,False,,,Positive
4797,4797,4798,"""I've never met him, know nothing him,"" President Trump said Rick Bright, filed whistleblower comp… https://t.co/2rQ8u1x4LA",False,4.0,,2020-05-06 23:18:46,True,,1258174396621107202,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",march4progress,3.0,False,False,,,Positive
4798,4798,4799,@JoeBiden More ever Americans need health insurance Trump everything eliminate it! #ACA… https://t.co/HArgBHAeKp,False,0.0,JoeBiden,2020-05-06 23:18:07,True,1.2580639794122506e+18,1258174233097768961,939091.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ton912e,0.0,False,False,,,Positive
4799,4799,4800,ð_x009f__x0099__x0084_I best vision president before. saw COVID thing long anyone else did. treme… https://t.co/BtVY2WK,False,2.0,,2020-05-06 23:17:53,True,,1258174175459651586,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",freshbitchofbel,1.0,False,False,,,Positive
4800,4800,4801,"Check masks, more, https://t.co/WidPyNb3qj #facemasks #fumidesigns #covid19 #CoronavirusUSA #pandemic… https://t.co/jYQieT00dC",False,2.0,,2020-05-06 23:17:53,True,,1258174174578839552,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FumiDesigns,0.0,False,False,,,Positive
4801,4801,4802,@sam_oputa: #Read https://t.co/boHCSoUKgA #Reading #bbcnews #CoronaLockdown #COVID__19 #GiveawayAlert #wineshops #Warzone #adoptmetrad…,False,0.0,,2020-05-06 23:17:35,False,,1258174098372530179,,"<a href=""https://gamedev4.wixsite.com/mysite"" rel=""nofollow"">Game Development shares</a>",GameAndroidnews,1.0,True,False,,,Negative
4802,4802,4803,Folks taking #CoronavirusUSA serious Costco making easy you.. curbside pickup! #StayAtHome… https://t.co/R7RpS8p9Eq,False,0.0,,2020-05-06 23:17:26,True,,1258174060653150209,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4boysandalilgal,0.0,False,False,,,Positive
4803,4803,4804,#Trump #COVIDIOT #TrumpOwnsEveryDeath #CoronavirusUSA #Covid_19 #COVID19 #Covid19SA @cnn @cnni @richardquest… https://t.co/5WCLvkYV8U,False,0.0,,2020-05-06 23:17:24,True,,1258174054286139392,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IndpndntThnkn,0.0,False,False,,,Negative
4804,4804,4805,New: travel news keep updated #travel #news #viruscorona #coronavirus #coronavirusinpakistan #CoronavirusUSA https://t.co/MOvJOcP0v1,False,0.0,,2020-05-06 23:17:23,False,,1258174048422559744,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ViruscoronaL,0.0,False,False,,,Positive
4805,4805,4806,Where find mask touring mask factory? Hmmm. #Masks4All #DonaldTrump #CoronavirusUSA https://t.co/BAE40uLqwt,False,0.0,,2020-05-06 23:16:59,False,,1258173949046738945,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Krismaer53,0.0,False,False,,,Negative
4806,4806,4807,#ProjectLincoln #TrumpMeltdown #TrumpIsTheWORSTPresidentEVER #TrumpIsALoser #TrumpLiedPeopleDied… https://t.co/g8qbOYciwQ,False,0.0,,2020-05-06 23:16:24,True,,1258173800346157056,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",skepdiq,0.0,False,False,,,Negative
4807,4807,4808,#Read https://t.co/boHCSoUKgA #Reading #bbcnews #CoronaLockdown #COVID__19 #GiveawayAlert #wineshops #Warzone… https://t.co/wB2gsI0eX0,False,0.0,,2020-05-06 23:16:23,True,,1258173798249046023,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sam_oputa,1.0,False,False,,,Negative
4808,4808,4809,"When tell face masks required, gotta make fancy. #CoronavirusUSA #facemasks #COVID19 https://t.co/yIUDYv0Ujk",False,4.0,,2020-05-06 23:15:10,False,,1258173492488478727,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MesseyJessey,0.0,False,False,,,Negative
4809,4809,4810,"Now we’re little proficient mask wearing... What super hero would want be, based solely… https://t.co/P1nafbMFef",False,1.0,,2020-05-06 23:14:49,True,,1258173400557723651,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rocks_out,1.0,False,False,,,Positive
4810,4810,4811,Meanwhile NYC @NYGovCuomo made MANDATORY nursing homes accept hospital patients NOT been… https://t.co/dFxY4UDIcE,False,3.0,,2020-05-06 23:14:43,True,,1258173377833054210,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TweetLeni,0.0,False,False,,,Negative
4811,4811,4812,#USA #CoronavirusUSA @ScottGottliebMD admitted patient positive #COVID19 pneumonia deterioratin… https://t.co/d0hRnh7XCB,False,1.0,,2020-05-06 23:14:36,True,,1258173346971185152,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MdFacep,0.0,False,False,,,Positive
4812,4812,4813,@IndianaMike75 @chelley199999 #CoronavirusUSA Shelter place &amp; health compromised. Use video Doctor visit… https://t.co/WhPiPOMUk9,False,0.0,IndianaMike75,2020-05-06 23:14:28,True,1.2581695080255693e+18,1258173313702117379,1.1851499364231987e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scriptdemon,0.0,False,False,,,Negative
4813,4813,4814,https://t.co/5ct9aQwnUY Really interesting unfortunately repercussion lockdown… https://t.co/IGJVGANhu0,False,1.0,,2020-05-06 23:14:08,True,,1258173228293525504,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CBDBIOCARE__,0.0,False,False,,,Negative
4814,4814,4815,This “mask” #Starbucks supplying employees wear. joke? #STARBUCKSATHOME… https://t.co/KQnC0WrU8P,False,0.0,,2020-05-06 23:13:54,True,,1258173172081451009,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cadet_caligula,0.0,False,False,,,Negative
4815,4815,4816,#CoronavirusUSA #GOPCorruptionOverCountry #GOPDeathPanels #ProfitoverPeople They care American lives! https://t.co/IvG72n0LYX,False,1.0,,2020-05-06 23:13:51,False,,1258173157669769217,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ayoshaihi,0.0,False,False,,,Negative
4816,4816,4817,"@SputnikInt: #WashingtonDC, #COVID19 hotspot cases rise capital region #CoronavirusUSA https://t.co/J9Xd22Zp2B",False,0.0,,2020-05-06 23:13:42,False,,1258173121128882176,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",horiguchikesazo,7.0,True,False,,,Negative
4817,4817,4818,"2,259,359 people currently infected Coronavirus #COVIDー19 #CoronaVirusChallenge #Coronavid19… https://t.co/uTAmu97WRV",False,0.0,,2020-05-06 23:13:33,True,,1258173083623489544,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CoronaActive,0.0,False,False,,,Negative
4818,4818,4819,"think correct unfortunately, Americans fight contact tracing @DavidAgus @HowardStern @sternshow #COVID19 #CoronavirusUSA",False,0.0,,2020-05-06 23:12:57,False,,1258172932960014338,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CleanDisplayad,0.0,False,False,,,Negative
4819,4819,4820,#COVID19 #Covid_19 #CoronaCrisis #CoronavirusUSA https://t.co/7T6Yh1h21U,False,0.0,,2020-05-06 23:12:53,False,,1258172916136652801,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HWoodWorldSport,0.0,False,False,,,Negative
4820,4820,4821,"This probably one wildest, out-of-control person #pandemic.ð_x009f_¤¦ð_x009f__x008f_¼‍♀️ #StayHome #CoronavirusUSA… https://t.co/JJRN",False,0.0,,2020-05-06 23:12:13,True,,1258172747185864707,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",betsyffj,0.0,False,False,,,Negative
4821,4821,4822,When last time saw soap commercial claiming “this soap kills almost germs”? Seems long ago?… https://t.co/EVPoEgiZjr,False,0.0,,2020-05-06 23:11:09,True,,1258172480344203264,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cinemamit,0.0,False,False,,,Negative
4822,4822,4823,@carenearby: Resource COVID-19 Community Testing locations launched. Find testing area. https://t.co/stSHwiYOXa #covid #COVI…,False,0.0,,2020-05-06 23:10:59,False,,1258172438703222787,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrMBLateef,1.0,True,False,,,Negative
4823,4823,4824,"@kpnationalist19: Why worrying beaches hair salons, new #coronavirus deaths #nursinghomes? #Corona…",False,0.0,,2020-05-06 23:10:32,False,,1258172323544223744,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tbear7276,115.0,True,False,,,Positive
4824,4824,4825,"@kpnationalist19: Why worrying beaches hair salons, new #coronavirus deaths #nursinghomes? #Corona…",False,0.0,,2020-05-06 23:09:45,False,,1258172127968141312,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaylaAlisha11,115.0,True,False,,,Positive
4825,4825,4826,@Fondoflife1: Chocolate Mousse Live lab today ♥️ð_x009f__x008d_«ð_x009f__x008d_§ #learning #onlinelearning #TEACHers #COVID19 #QuarantineLife #highschool #caree,False,0.0,,2020-05-06 23:09:14,False,,1258171998880096259,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RolandoS87,17.0,True,False,,,Positive
4826,4826,4827,"@TerryAbbott: report true, heads roll #CBSNews This inexcusable #ExposeCBS https://t.co/lx2X1Y2ir3 #Coronaviru…",False,0.0,,2020-05-06 23:09:03,False,,1258171949014028289,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",msb_miami,1.0,True,False,,,Positive
4827,4827,4828,Who killed professor? China #COVID19 #CoronavirusUSA #ChinaLiedPeopleDied #ChinaMustExplain https://t.co/nY8U5lrTAM,False,0.0,,2020-05-06 23:08:47,False,,1258171885826838529,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sac_images007,0.0,False,False,,,Negative
4828,4828,4829,The world upside down. Wake world. #YouTube #billgates #COVID19 #COVID19Canada #CoronavirusUSA #Coronavirus https://t.co/0eVD5j43Zn,False,0.0,,2020-05-06 23:08:11,False,,1258171731803607041,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dalylook,0.0,False,False,,,Negative
4829,4829,4830,Because @realDonaldTrump conspiracy fueled bat shite crazy #DementiaDonnie POS. #CoronavirusUSA #COVID19… https://t.co/XqkPD2iuYV,False,1.0,,2020-05-06 23:07:38,True,,1258171594507194369,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HShoelig,0.0,False,False,,,Negative
4830,4830,4831,Just pile body bags #WhiteHouse lawn count ourselves!! #TrumpOwnsEveryDeath… https://t.co/OFY1ncaRiN,False,0.0,,2020-05-06 23:07:13,True,,1258171490660483072,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",flyingtsunami,0.0,False,False,,,Negative
4831,4831,4832,@bethanyshondark Dear @urbandictionary time new phrase defining illustrating upper-milliona… https://t.co/SSVJebsMlN,False,0.0,bethanyshondark,2020-05-06 23:07:10,True,1.2580740704422175e+18,1258171477221797888,16597389.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OpheliasFennel,0.0,False,False,,,Positive
4832,4832,4833,"report true, heads roll #CBSNews This inexcusable #ExposeCBS https://t.co/lx2X1Y2ir3… https://t.co/kSdu6G6U9j",False,3.0,,2020-05-06 23:07:03,True,,1258171447882715138,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TerryAbbott,1.0,False,False,,,Positive
4833,4833,4834,Only Adele good year #Adele #body #CoronavirusUSA @adele https://t.co/UvbFF6YJSK,False,0.0,,2020-05-06 23:06:47,False,,1258171382057271296,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",comedybanksy,0.0,False,False,,,Positive
4834,4834,4835,Been days....7.02% 17.52% 1832 EST. Recoveries outpacing deaths...#COVID19 #Covid_19… https://t.co/J6RNG3ewaa,False,0.0,,2020-05-06 23:06:45,True,,1258171374281068544,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",magnam212,0.0,False,False,,,Negative
4835,4835,4836,@WhiteHouse @realDonaldTrump @IAGovernor @IAGovernor #COVID19 #CoronavirusUSA https://t.co/A3Tv0JJVVI,False,0.0,WhiteHouse,2020-05-06 23:06:43,False,1.2581319707160248e+18,1258171363182940161,8.222156738121196e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thoughtcrimes42,0.0,False,False,,,Negative
